Realized & Unrealized Performance Summary,Data,Stocks,XHB,0,0,0,0,0,0,0,-80854.01487,0,0,-80854.01487,-80854.01487,
Realized & Unrealized Performance Summary,Data,Stocks,XLE,0,0,0,0,0,0,0,-473959.5344,0,0,-473959.5344,-473959.5344,
Realized & Unrealized Performance Summary,Data,Stocks,XLF,0,0,0,0,0,0,1271252.379,0,0,0,1271252.379,1271252.379,
Realized & Unrealized Performance Summary,Data,Stocks,XLK,0,0,0,0,0,0,398382.3022,-33321.42248,0,0,365060.8797,365060.8797,
Realized & Unrealized Performance Summary,Data,Stocks,XLU,0,0,0,0,0,0,0,-25069.77699,0,0,-25069.77699,-25069.77699,
Realized & Unrealized Performance Summary,Data,Stocks,XLV,0,0,0,0,0,0,0,-376535.9682,0,0,-376535.9682,-376535.9682,
Realized & Unrealized Performance Summary,Data,Stocks,XME,0,0,0,0,0,0,0,-86152.11367,0,0,-86152.11367,-86152.11367,
Realized & Unrealized Performance Summary,Data,Stocks,XSW,0,0,0,0,0,0,0,-27725.2026,0,0,-27725.2026,-27725.2026,
Realized & Unrealized Performance Summary,Data,Stocks,Z74,0,0,0,0,0,0,7965.859752,-11238.9216,0,0,-3273.061852,-3273.061852,
Realized & Unrealized Performance Summary,Data,Total,,0,0,0,0,0,0,12023744.37,-4033103.77,340306.9265,-65006.97094,8265940.557,8265940.557,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,ASML 03JAN25 680 P,0,0,0,0,0,0,412.14823,0,0,0,412.14823,412.14823,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,GLD 31DEC24 254 C,0,5215.01705,0,0,0,5215.01705,0,0,0,0,0,5215.01705,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,IGV 03JAN25 103.5 P,0,0,0,0,0,0,0,-2492.19937,0,0,-2492.19937,-2492.19937,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,IJH 17JAN25 63 C,0,0,0,0,0,0,296.41137,0,0,0,296.41137,296.41137,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,JPM 10JAN25 245 C,0,0,0,0,0,0,172.980635,0,0,0,172.980635,172.980635,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,MCD 03JAN25 300 C,0,0,0,0,0,0,680.412584,0,0,0,680.412584,680.412584,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,MCD 17JAN25 315 C,0,0,0,0,0,0,0,-4876.9295,0,0,-4876.9295,-4876.9295,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,NVDA 03JAN25 140 C,0,0,0,0,0,0,2872.98647,0,0,0,2872.98647,2872.98647,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,NVDA 10JAN25 145 C,0,0,0,0,0,0,0,-1819.42092,0,0,-1819.42092,-1819.42092,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,NVDA 17JAN25 130 P,0,0,0,0,0,0,14280.4086,0,0,0,14280.4086,14280.4086,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,ORCL 03JAN25 165 P,0,0,0,0,0,0,567.975908,0,0,0,567.975908,567.975908,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,PLTR 10JAN25 75 P,0,0,0,0,0,0,0,-392.020776,0,0,-392.020776,-392.020776,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,PLTR 10JAN25 80 C,0,0,0,0,0,0,468.992115,0,0,0,468.992115,468.992115,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,QQQ 31DEC24 550 C,0,3389.56848,0,0,0,3389.56848,0,0,0,0,0,3389.56848,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,SNOW 03JAN25 160 P,0,0,0,0,0,0,0,-760.965938,0,0,-760.965938,-760.965938,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,TSM 10JAN25 210 C,0,0,0,0,0,0,1330.9312,0,0,0,1330.9312,1330.9312,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,TSM 31JAN25 180 P,0,0,0,0,0,0,7104.4503,0,0,0,7104.4503,7104.4503,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,XLF 31DEC24 49 C,0,4075.69685,0,0,0,4075.69685,0,0,0,0,0,4075.69685,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,XLK 10JAN25 240 C,0,0,0,0,0,0,4629.63468,0,0,0,4629.63468,4629.63468,
Realized & Unrealized Performance Summary,Data,Equity and Index Options,XSW 17JAN25 200 C,0,0,0,0,0,0,1326.51765,0,0,0,1326.51765,1326.51765,
Realized & Unrealized Performance Summary,Data,Total,,0,12680.28238,0,0,0,12680.28238,34143.84974,-10341.5365,0,0,23802.31324,36482.59562,
Realized & Unrealized Performance Summary,Data,Futures,ESH5,0,0,0,0,0,0,0,-29618.25,0,0,-29618.25,-29618.25,
Realized & Unrealized Performance Summary,Data,Futures,NQH5,0,0,0,0,0,0,0,-261881.9,0,0,-261881.9,-261881.9,
Realized & Unrealized Performance Summary,Data,Total,,0,0,0,0,0,0,0,-291500.15,0,0,-291500.15,-291500.15,
Realized & Unrealized Performance Summary,Data,Options On Futures,ES 03JAN25 5940 P,0,0,0,0,0,0,59027,0,0,0,59027,59027,
Realized & Unrealized Performance Summary,Data,Options On Futures,ES 31JAN25 6075 C,0,0,0,0,0,0,0,-54310.5,0,0,-54310.5,-54310.5,
Realized & Unrealized Performance Summary,Data,Options On Futures,NQ 10JAN25 21500 P,0,0,0,0,0,0,0,-31412.2,0,0,-31412.2,-31412.2,
Realized & Unrealized Performance Summary,Data,Options On Futures,NQ 31JAN25 22200 C,0,0,0,0,0,0,0,-134661.6,0,0,-134661.6,-134661.6,
Realized & Unrealized Performance Summary,Data,Total,,0,0,0,0,0,0,59027,-220384.3,0,0,-161357.3,-161357.3,
Realized & Unrealized Performance Summary,Data,Total (All Assets),,0,12680.28238,0,0,0,12680.28238,12116915.22,-4555329.757,340306.9265,-65006.97094,7836885.42,7849565.703,
Cash Report,Header,Currency Summary,Currency,Total,Securities,Futures,,,,,,,,,,
Cash Report,Data,Starting Cash,Base Currency Summary,-122337750.6,-124081229.3,1743478.681,,,,,,,,,,
Cash Report,Data,Commissions,Base Currency Summary,-208.85504,-208.85504,0,,,,,,,,,,
Cash Report,Data,Withdrawals,Base Currency Summary,-9000000,-9000000,0,,,,,,,,,,
Cash Report,Data,Internal Transfers,Base Currency Summary,0,-92544.84,92544.84,,,,,,,,,,
Cash Report,Data,Cash Settling MTM,Base Currency Summary,-38037.5,0,-38037.5,,,,,,,,,,
Cash Report,Data,Trades (Sales),Base Currency Summary,36800,36800,0,,,,,,,,,,
Cash Report,Data,Cash FX Translation Gain/Loss,Base Currency Summary,24274.20799,24274.20799,0,,,,,,,,,,
Cash Report,Data,Ending Cash,Base Currency Summary,-131314922.7,-133112908.8,1797986.021,,,,,,,,,,
Cash Report,Data,Ending Settled Cash,Base Currency Summary,-131448704.7,-133284728.3,1836023.521,,,,,,,,,,
Cash Report,Data,Starting Cash,EUR,-786.1076421,-786.1076421,0,,,,,,,,,,
Cash Report,Data,Ending Cash,EUR,-786.1076421,-786.1076421,0,,,,,,,,,,
Cash Report,Data,Ending Settled Cash,EUR,-786.1076421,-786.1076421,0,,,,,,,,,,
Cash Report,Data,Starting Cash,HKD,-97823089.4,-97823089.4,0,,,,,,,,,,
Cash Report,Data,Ending Cash,HKD,-97823089.4,-97823089.4,0,,,,,,,,,,
Cash Report,Data,Ending Settled Cash,HKD,-98873089.4,-98873089.4,0,,,,,,,,,,
Cash Report,Data,Starting Cash,JPY,-66607484.89,-66607484.89,0,,,,,,,,,,
Cash Report,Data,Ending Cash,JPY,-66607484.89,-66607484.89,0,,,,,,,,,,
Cash Report,Data,Ending Settled Cash,JPY,-66607484.89,-66607484.89,0,,,,,,,,,,
Cash Report,Data,Starting Cash,SGD,-3953606.285,-3953606.285,0,,,,,,,,,,
Cash Report,Data,Ending Cash,SGD,-3953606.285,-3953606.285,0,,,,,,,,,,
Cash Report,Data,Ending Settled Cash,SGD,-3953606.285,-3953606.285,0,,,,,,,,,,
Cash Report,Data,Starting Cash,USD,-106425115.8,-108168594.4,1743478.681,,,,,,,,,,
Cash Report,Data,Commissions,USD,-208.85504,-208.85504,0,,,,,,,,,,
Cash Report,Data,Withdrawals,USD,-9000000,-9000000,0,,,,,,,,,,
Cash Report,Data,Internal Transfers,USD,0,-92544.84,92544.84,,,,,,,,,,
Cash Report,Data,Cash Settling MTM,USD,-38037.5,0,-38037.5,,,,,,,,,,
Cash Report,Data,Trades (Sales),USD,36800,36800,0,,,,,,,,,,
Cash Report,Data,Ending Cash,USD,-115426562.1,-117224548.1,1797986.021,,,,,,,,,,
Cash Report,Data,Ending Settled Cash,USD,-115425324.6,-117261348.1,1836023.521,,,,,,,,,,
Open Positions,Header,DataDiscriminator,Asset Category,Currency,Symbol,Quantity,Mult,Cost Price,Cost Basis,Close Price,Value,Unrealized P/L,Code,,,
Open Positions,Data,Summary,Stocks,HKD,1109,190000,1,29.68697,5640524.3,22.2,4218000,-1422524.3,,,,
Open Positions,Data,Summary,Stocks,HKD,1211,25500,1,276.0368307,7038939.182,258.2,6584100,-454839.1818,,,,
Open Positions,Data,Summary,Stocks,HKD,1288,2625000,1,3.392802164,8906105.68,4.19,10998750,2092644.32,,,,
Open Positions,Data,Summary,Stocks,HKD,1810,80000,1,27.72880754,2218304.603,34,2720000,501695.3971,,,,
Open Positions,Data,Summary,Stocks,HKD,2020,5000,1,84.082639,420413.195,76.15,380750,-39663.195,,,,
Open Positions,Data,Summary,Stocks,HKD,2318,125000,1,38.9312123,4866401.538,44.2,5525000,658598.462,,,,
Open Positions,Data,Summary,Stocks,HKD,2359,20000,1,56.54272077,1130854.415,53.15,1063000,-67854.4154,,,,
Open Positions,Data,Summary,Stocks,HKD,2828,435000,1,64.53854949,28074269.03,72.36,31476600,3402330.971,,,,
Open Positions,Data,Summary,Stocks,HKD,3067,600000,1,8.154763722,4892858.233,9.12,5472000,579141.7666,,,,
Open Positions,Data,Summary,Stocks,HKD,3690,12500,1,163.970348,2049629.35,150.6,1882500,-167129.35,,,,
Open Positions,Data,Summary,Stocks,HKD,688,240000,1,15.24202197,3658085.273,12.18,2923200,-734885.2732,,,,
Open Positions,Data,Summary,Stocks,HKD,700,41500,1,380.6583736,15797322.5,416,17264000,1466677.497,,,,
Open Positions,Data,Summary,Stocks,HKD,883,500000,1,21.70311979,10851559.89,18.88,9440000,-1411559.892,,,,
Open Positions,Data,Summary,Stocks,HKD,941,125000,1,73.94073506,9242591.883,75.6,9450000,207408.117,,,,
Open Positions,Data,Summary,Stocks,HKD,9618,12500,1,155.6252765,1945315.956,132.5,1656250,-289065.9563,,,,
Open Positions,Data,Summary,Stocks,HKD,992,50000,1,11.7788748,588943.74,9.79,489500,-99443.74,,,,
Open Positions,Data,Summary,Stocks,HKD,9961,9500,1,454.2208502,4315098.077,520,4940000,624901.9232,,,,
Open Positions,Data,Summary,Stocks,HKD,9988,30000,1,87.30120869,2619036.261,81.3,2439000,-180036.2606,,,,
Open Positions,Total,,Stocks,HKD,,,,,114256253.1,,118922650,4666396.889,,,,
Open Positions,Total,,Stocks,USD,,,,,14692211.59,,15292263.56,600051.9759,,,,
Open Positions,Data,Summary,Stocks,JPY,6178.T,10000,1,1430.760949,14307609.49,1490.5,14905000,597390.5073,,,,
Open Positions,Data,Summary,Stocks,JPY,6501.T,15000,1,3501.05993,52515898.96,3937,59055000,6539101.045,,,,
Open Positions,Total,,Stocks,JPY,,,,,66823508.45,,73960000,7136491.552,,,,
Open Positions,Total,,Stocks,USD,,,,,424195.6316,,469498.08,45302.44837,,,,
Open Positions,Data,Summary,Stocks,SGD,9CI,500000,1,2.923216181,1461608.091,2.65,1325000,-136608.0907,,,,
Open Positions,Data,Summary,Stocks,SGD,D05,50000,1,37.8134329,1890671.645,43.96,2198000,307328.355,,,,
Open Positions,Data,Summary,Stocks,SGD,Z74,200000,1,3.112421918,622484.3835,3.09,618000,-4484.383532,,,,
Open Positions,Total,,Stocks,SGD,,,,,3974764.119,,4141000,166235.8808,,,,
Open Positions,Total,,Stocks,USD,,,,,2901100.835,,3022433.08,121332.2447,,,,
Open Positions,Data,Summary,Stocks,USD,AAPL,2000,1,238.2136251,476427.2501,243.85,487700,11272.74985,,,,
Open Positions,Data,Summary,Stocks,USD,AMZN,2000,1,230.6094776,461218.9551,220.22,440440,-20778.95514,,,,
Open Positions,Data,Summary,Stocks,USD,ANF,1000,1,148.778441,148778.441,153.24,153240,4461.559045,,,,
Open Positions,Data,Summary,Stocks,USD,ASML,500,1,715.1137706,357556.8853,700.42,350210,-7346.885285,,,,
Open Positions,Data,Summary,Stocks,USD,BILI,2500,1,18.7065309,46766.32725,17.13,42825,-3941.327251,,,,
Open Positions,Data,Summary,Stocks,USD,BRK B,2000,1,477.0446778,954089.3556,451.1,902200,-51889.35564,,,,
Open Positions,Data,Summary,Stocks,USD,BX,1500,1,192.4467172,288670.0759,173.75,260625,-28045.07587,,,,
Open Positions,Data,Summary,Stocks,USD,CCJ,2000,1,54.7630558,109526.1116,52.16,104320,-5206.111598,,,,
Open Positions,Data,Summary,Stocks,USD,CRM,1000,1,359.2525506,359252.5506,330.66,330660,-28592.55057,,,,
Open Positions,Data,Summary,Stocks,USD,CTAS,10000,1,196.5343395,1965343.395,182.09,1820900,-144443.3954,,,,
Open Positions,Data,Summary,Stocks,USD,CWB,38350,1,71.11439744,2727237.142,78,2991300,264062.8583,,,,
Open Positions,Data,Summary,Stocks,USD,DBA,55000,1,25.36391678,1395015.423,26.62,1464100,69084.57724,,,,
Open Positions,Data,Summary,Stocks,USD,DIA,2000,1,438.5898081,877179.6162,423.8,847600,-29579.61619,,,,
Open Positions,Data,Summary,Stocks,USD,EPI,50000,1,49.52336719,2476168.36,45.81,2290500,-185668.3596,,,,
Open Positions,Data,Summary,Stocks,USD,FPE,200000,1,17.91087635,3582175.27,17.75,3550000,-32175.26994,,,,
Open Positions,Data,Summary,Stocks,USD,GLD,69481,1,225.6629864,15679289.96,245.42,17052027.02,1372737.064,,,,
Open Positions,Data,Summary,Stocks,USD,GOOG,2000,1,181.6516493,363303.2986,190.63,381260,17956.70138,,,,
Open Positions,Data,Summary,Stocks,USD,GS,2000,1,585.741685,1171483.37,574.97,1149940,-21543.37009,,,,
Open Positions,Data,Summary,Stocks,USD,HES,11100,1,147.523177,1637507.264,135.42,1503162,-134345.2644,,,,
Open Positions,Data,Summary,Stocks,USD,IAUM,55000,1,23.63185001,1299751.751,26.52,1458600,158848.2494,,,,
Open Positions,Data,Summary,Stocks,USD,IBIT,53000,1,40.00363712,2120192.767,55.37,2934610,814417.2329,,,,
Open Positions,Data,Summary,Stocks,USD,ICE,1000,1,157.9222146,157922.2146,149.34,149340,-8582.214572,,,,
Open Positions,Data,Summary,Stocks,USD,IGV,10000,1,106.1016194,1061016.194,99.91,999100,-61916.19399,,,,
Open Positions,Data,Summary,Stocks,USD,IJH,63000,1,62.6991786,3950048.252,62.15,3915450,-34598.25156,,,,
Open Positions,Data,Summary,Stocks,USD,ISTB,21013,1,47.68986393,1002107.111,47.77,1003791.01,1683.899222,,,,
Open Positions,Data,Summary,Stocks,USD,IWM,36000,1,210.5526687,7579896.073,221.14,7961040,381143.9271,,,,
Open Positions,Data,Summary,Stocks,USD,JPM,3000,1,237.7840151,713352.0454,240,720000,6647.954581,,,,
Open Positions,Data,Summary,Stocks,USD,KO,5000,1,63.16936825,315846.8413,61.84,309200,-6646.841262,,,,
Open Positions,Data,Summary,Stocks,USD,LLY,400,1,918.5334062,367413.3625,778.07,311228,-56185.3625,,,,
Open Positions,Data,Summary,Stocks,USD,LQD,20000,1,110.3828467,2207656.934,106.85,2137000,-70656.93352,,,,
Open Positions,Data,Summary,Stocks,USD,MBB,4000,1,92.71714329,370868.5732,91.6,366400,-4468.573169,,,,
Open Positions,Data,Summary,Stocks,USD,MCD,10500,1,287.9373838,3023342.53,292.51,3071355,48012.47022,,,,
Open Positions,Data,Summary,Stocks,USD,MSFT,1400,1,433.5739063,607003.4688,418.58,586012,-20991.46881,,,,
Open Positions,Data,Summary,Stocks,USD,NVDA,167800,1,124.21307,20842953.15,138.31,23208418,2365464.854,,,,
Open Positions,Data,Summary,Stocks,USD,ORCL,1500,1,172.5870115,258880.5173,166.03,249045,-9835.517264,,,,
Open Positions,Data,Summary,Stocks,USD,PANW,2000,1,189.921549,379843.0979,180.74,361480,-18363.09794,,,,
Open Positions,Data,Summary,Stocks,USD,PDD,11400,1,129.4811496,1476085.105,96.89,1104546,-371539.1051,,,,
Open Positions,Data,Summary,Stocks,USD,PLTR,1500,1,77.43781724,116156.7259,75.19,112785,-3371.725858,,,,
Open Positions,Data,Summary,Stocks,USD,QQQ,62000,1,484.5964869,30044982.19,510.23,31634260,1589277.812,,,,
Open Positions,Data,Summary,Stocks,USD,RSP,10000,1,174.7693698,1747693.698,174.72,1747200,-493.697883,,,,
Open Positions,Data,Summary,Stocks,USD,RTX,5000,1,125.0025506,625012.7529,116.01,580050,-44962.75286,,,,
Open Positions,Data,Summary,Stocks,USD,SE,5500,1,95.27467801,524010.7291,104.87,576785,52774.27095,,,,
Open Positions,Data,Summary,Stocks,USD,SHYD,12000,1,22.51859992,270223.199,22.51,270120,-103.198996,,,,
Open Positions,Data,Summary,Stocks,USD,STIP,15000,1,100.5778419,1508667.629,100.66,1509900,1232.371036,,,,
Open Positions,Data,Summary,Stocks,USD,TLT,52500,1,96.10123685,5045314.935,87.57,4597425,-447889.9347,,,,
Open Positions,Data,Summary,Stocks,USD,TSM,81500,1,180.6194812,14720487.71,201.58,16428770,1708282.286,,,,
Open Positions,Data,Summary,Stocks,USD,USHY,40000,1,36.5043978,1460175.912,36.86,1474400,14224.08806,,,,
Open Positions,Data,Summary,Stocks,USD,VCIT,30000,1,81.01629256,2430488.777,80.29,2408700,-21788.77673,,,,
Open Positions,Data,Summary,Stocks,USD,VKTX,2000,1,77.31925057,154638.5011,41.12,82240,-72398.50115,,,,
Open Positions,Data,Summary,Stocks,USD,XHB,5500,1,118.18073,649994.0149,103.48,569140,-80854.01487,,,,
Open Positions,Data,Summary,Stocks,USD,XLE,67500,1,93.68162273,6323509.534,86.66,5849550,-473959.5344,,,,
Open Positions,Data,Summary,Stocks,USD,XLF,199563,1,41.83981926,8349679.851,48.21,9620932.23,1271252.379,,,,
Open Positions,Data,Summary,Stocks,USD,XLK,24100,1,216.8222457,5225416.12,231.97,5590477,365060.8797,,,,
Open Positions,Data,Summary,Stocks,USD,XLU,6000,1,80.44829616,482689.777,76.27,457620,-25069.77699,,,,
Open Positions,Data,Summary,Stocks,USD,XLV,31500,1,149.5635228,4711250.968,137.61,4334715,-376535.9682,,,,
Open Positions,Data,Summary,Stocks,USD,XME,13500,1,64.01163805,864157.1137,57.63,778005,-86152.11367,,,,
Open Positions,Data,Summary,Stocks,USD,XSW,4300,1,195.9131215,842426.4226,189.4654,814701.22,-27725.2026,,,,
Open Positions,Total,,Stocks,USD,,,,,168908145.6,,176407399.5,7499253.888,,,,
Open Positions,Total,,Stocks,USD,,,,,186925653.6,,195191594.2,8265940.557,,,,
Open Positions,Header,DataDiscriminator,Asset Category,Currency,Symbol,Quantity,Mult,Cost Price,Cost Basis,Close Price,Value,Unrealized P/L,Code,,,
Open Positions,Data,Summary,Equity and Index Options,USD,ASML 03JAN25 680 P,-5,100,1.29929646,-649.64823,0.475,-237.5,412.14823,,,,
Open Positions,Data,Summary,Equity and Index Options,USD,IGV 03JAN25 103.5 P,-10,100,1.15300063,-1153.00063,3.6452,-3645.2,-2492.19937,,,,
Open Positions,Data,Summary,Equity and Index Options,USD,IJH 17JAN25 63 C,-15,100,0.90300758,-1354.51137,0.7054,-1058.1,296.41137,,,,
Open Positions,Data,Summary,Equity and Index Options,USD,JPM 10JAN25 245 C,-10,100,0.962980635,-962.980635,0.79,-790,172.980635,,,,
Open Positions,Data,Summary,Equity and Index Options,USD,MCD 03JAN25 300 C,-10,100,0.715512584,-715.512584,0.0351,-35.1,680.412584,,,,
Open Positions,Data,Summary,Equity and Index Options,USD,MCD 17JAN25 315 C,10,100,4.9570295,4957.0295,0.0801,80.1,-4876.9295,,,,
Open Positions,Data,Summary,Equity and Index Options,USD,NVDA 03JAN25 140 C,-50,100,1.262997294,-6314.98647,0.6884,-3442,2872.98647,,,,
Open Positions,Data,Summary,Equity and Index Options,USD,NVDA 10JAN25 145 C,-100,100,1.133057908,-11330.57908,1.315,-13150,-1819.42092,,,,
Open Positions,Data,Summary,Equity and Index Options,USD,NVDA 17JAN25 130 P,-100,100,3.29304086,-32930.4086,1.865,-18650,14280.4086,,,,
Open Positions,Data,Summary,Equity and Index Options,USD,ORCL 03JAN25 165 P,-10,100,1.132975908,-1132.975908,0.565,-565,567.975908,,,,
Open Positions,Data,Summary,Equity and Index Options,USD,PLTR 10JAN25 75 P,-10,100,1.912979224,-1912.979224,2.305,-2305,-392.020776,,,,
Open Positions,Data,Summary,Equity and Index Options,USD,PLTR 10JAN25 80 C,-5,100,1.73298423,-866.492115,0.795,-397.5,468.992115,,,,
Open Positions,Data,Summary,Equity and Index Options,USD,SNOW 03JAN25 160 P,-5,100,1.412968124,-706.484062,2.9349,-1467.45,-760.965938,,,,
Open Positions,Data,Summary,Equity and Index Options,USD,TSM 10JAN25 210 C,-100,100,1.59309312,-15930.9312,1.46,-14600,1330.9312,,,,
Open Positions,Data,Summary,Equity and Index Options,USD,TSM 31JAN25 180 P,-100,100,3.14544503,-31454.4503,2.435,-24350,7104.4503,,,,
Open Positions,Data,Summary,Equity and Index Options,USD,XLK 10JAN25 240 C,-100,100,0.932963468,-9329.63468,0.47,-4700,4629.63468,,,,
Open Positions,Data,Summary,Equity and Index Options,USD,XSW 17JAN25 200 C,-5,100,3.5034353,-1751.71765,0.8504,-425.2,1326.51765,,,,
Open Positions,Total,,Equity and Index Options,USD,,,,,-113540.2632,,-89737.95,23802.31324,,,,
Open Positions,Header,DataDiscriminator,Asset Category,Currency,Symbol,Quantity,Mult,Cost Price,Cost Basis,Close Price,Value,Unrealized P/L,Code,,,
Open Positions,Data,Summary,Futures,USD,ESH5,15,50,5955.991,4466993.25,5916.5,4437375,-29618.25,,,,
Open Positions,Data,Summary,Futures,USD,NQH5,20,20,21822.20475,8728881.9,21167.5,8467000,-261881.9,,,,
Open Positions,Total,,Futures,USD,,,,,13195875.15,,12904375,-291500.15,,,,
Open Positions,Header,DataDiscriminator,Asset Category,Currency,Symbol,Quantity,Mult,Cost Price,Cost Basis,Close Price,Value,Unrealized P/L,Code,,,
Open Positions,Data,Summary,Options On Futures,USD,ES 03JAN25 5940 P,-25,50,83.4716,-104339.5,36.25,-45312.5,59027,,,,
Open Positions,Data,Summary,Options On Futures,USD,ES 31JAN25 6075 C,25,50,69.9484,87435.5,26.5,33125,-54310.5,,,,
Open Positions,Data,Summary,Options On Futures,USD,NQ 10JAN25 21500 P,-10,20,280.439,-56087.8,437.5,-87500,-31412.2,,,,
Open Positions,Data,Summary,Options On Futures,USD,NQ 31JAN25 22200 C,30,20,305.936,183561.6,81.5,48900,-134661.6,,,,
Open Positions,Total,,Options On Futures,USD,,,,,110569.8,,-50787.5,-161357.3,,,,
Trades,Header,DataDiscriminator,Asset Category,Currency,Symbol,Date/Time,Quantity,T. Price,C. Price,Proceeds,Comm/Fee,Basis,Realized P/L,MTM P/L,Code,
Trades,Data,Order,Stocks,HKD,1211,"2024-12-27, 07:00:00","5,000",270,258.2,-1350000,0,1350000,0,-59000,Ca,
Trades,Data,Order,Stocks,HKD,1211,"2024-12-27, 07:00:00","-5,000",270,258.2,1350000,0,-1350000,0,59000,A;O,
Trades,SubTotal,,Stocks,HKD,1211,,0,,,0,0,0,0,0,,
Trades,Data,Order,Stocks,HKD,700,"2024-12-27, 07:00:00","-1,500",420,416,630000,0,-630000,0,6000,Ca,
Trades,Data,Order,Stocks,HKD,700,"2024-12-27, 07:00:00","1,500",420,416,-630000,0,630000,0,-6000,A;O,
Trades,SubTotal,,Stocks,HKD,700,,0,,,0,0,0,0,0,,
Trades,Data,Order,Stocks,HKD,941,"2024-12-30, 07:00:00","25,000",75,75.6,-1875000,0,1875000,0,15000,Ca,
Trades,Data,Order,Stocks,HKD,941,"2024-12-30, 07:00:00","-25,000",75,75.6,1875000,0,-1875000,0,-15000,A;O,
Trades,SubTotal,,Stocks,HKD,941,,0,,,0,0,0,0,0,,
Trades,Data,Order,Stocks,HKD,9961,"2024-12-30, 07:00:00","-1,500",550,520,825000,0,-825000,0,45000,Ca,
Trades,Data,Order,Stocks,HKD,9961,"2024-12-30, 07:00:00","1,500",550,520,-825000,0,825000,0,-45000,A;O,
Trades,SubTotal,,Stocks,HKD,9961,,0,,,0,0,0,0,0,,
Trades,Total,,Stocks,HKD,,,,,,0,0,0,0,0, ,
Trades,Total,,Stocks,USD,,,,,,0,0,0,0,0, ,
Trades,Header,DataDiscriminator,Asset Category,Currency,Symbol,Date/Time,Quantity,T. Price,C. Price,Proceeds,Comm/Fee,Basis,Realized P/L,MTM P/L,Code,
Trades,Data,Order,Equity and Index Options,USD,GLD 31DEC24 254 C,"2024-12-31, 16:20:00",50,0,0,0,0,5215.01705,5215.01705,0,C;Ep,
Trades,SubTotal,,Equity and Index Options,USD,GLD 31DEC24 254 C,,50,,,0,0,5215.01705,5215.01705,0,,
Trades,Data,Order,Equity and Index Options,USD,NVDA 10JAN25 145 C,"2025-01-02, 10:21:54",-100,1.14,1.315,11400,-69.42092,-11330.57908,0,-1750,O,
Trades,SubTotal,,Equity and Index Options,USD,NVDA 10JAN25 145 C,,-100,,,11400,-69.42092,-11330.57908,0,-1750,,
Trades,Data,Order,Equity and Index Options,USD,QQQ 31DEC24 550 C,"2024-12-31, 16:20:00",50,0,0,0,0,3389.56848,3389.56848,0,C;Ep,
Trades,SubTotal,,Equity and Index Options,USD,QQQ 31DEC24 550 C,,50,,,0,0,3389.56848,3389.56848,0,,
Trades,Data,Order,Equity and Index Options,USD,TSM 10JAN25 210 C,"2025-01-02, 11:13:04",-100,1.6,1.46,16000,-69.0688,-15930.9312,0,1400,O;P,
Trades,SubTotal,,Equity and Index Options,USD,TSM 10JAN25 210 C,,-100,,,16000,-69.0688,-15930.9312,0,1400,,
Trades,Data,Order,Equity and Index Options,USD,XLF 31DEC24 49 C,"2024-12-31, 16:20:00",250,0,0,0,0,4075.69685,4075.69685,0,C;Ep,
Trades,SubTotal,,Equity and Index Options,USD,XLF 31DEC24 49 C,,250,,,0,0,4075.69685,4075.69685,0,,
Trades,Data,Order,Equity and Index Options,USD,XLK 10JAN25 240 C,"2025-01-02, 10:16:50",-100,0.94,0.47,9400,-70.36532,-9329.63468,0,4700,O;P,
Trades,SubTotal,,Equity and Index Options,USD,XLK 10JAN25 240 C,,-100,,,9400,-70.36532,-9329.63468,0,4700,,
Trades,Total,,Equity and Index Options,USD,,,,,,36800,-208.85504,-23910.86258,12680.28238,4350, ,
Deposits & Withdrawals,Header,Currency,Settle Date,Description,Amount,,,,,,,,,,,
Deposits & Withdrawals,Data,USD,1/2/2025,Disbursement Initiated by Jing Yan Khoo,-9000000,,,,,,,,,,,
Deposits & Withdrawals,Data,Total,,,-9000000,,,,,,,,,,,
Interest Accruals,Header,Currency,Field Name,Field Value,,,,,,,,,,,,
Interest Accruals,Data,Base Currency Summary,Starting Accrual Balance,-523154.9987,,,,,,,,,,,,
Interest Accruals,Data,Base Currency Summary,Interest Accrued,-35932.08375,,,,,,,,,,,,
Interest Accruals,Data,Base Currency Summary,Accrual Reversal,0,,,,,,,,,,,,
Interest Accruals,Data,Base Currency Summary,FX Translation,101.7229248,,,,,,,,,,,,
